Name,FacialExp
2388,neutral
2389,happy
2390,happy
2391,happy
2392,happy
2393,happy
2394,happy
2395,happy
2396,happy
2397,neutral
2398,happy
2399,happy
2400,happy
2401,happy
2402,angry
2403,happy
2404,neutral
2405,happy
2406,neutral
2407,neutral
2408,happy
2409,fear
2410,happy
2411,neutral
2412,neutral
2413,neutral
2414,neutral
2415,neutral
2416,neutral
2417,neutral
2418,happy
2419,happy
2420,happy
2421,happy
2422,happy
2423,neutral
2424,neutral
2425,happy
2426,happy
2427,neutral
2428,happy
2429,happy
2430,happy
2431,happy
2432,neutral
2433,neutral
2434,happy
2435,neutral
2436,happy
2437,happy
2438,neutral
2439,happy
2440,neutral
2441,angry
2442,happy
2443,neutral
2444,angry
2445,happy
2446,neutral
2447,neutral
2448,happy
2449,happy
2450,fear
2451,angry
2452,angry
2453,happy
2454,happy
2455,happy
2456,happy
2457,happy
2458,happy
2459,sad
2460,happy
2461,angry
2462,happy
2463,neutral
2464,happy
2465,neutral
2466,neutral
2467,happy
2468,neutral
2469,happy
2470,neutral
2471,happy
2472,neutral
2473,angry
2474,neutral
2475,happy
2476,neutral
2477,happy
2478,happy
2479,happy
2480,neutral
2481,happy
2482,happy
2483,sad
2484,happy
2485,neutral
2486,happy
2487,happy
2488,happy
2489,happy
2490,neutral
2491,neutral
2492,happy
2493,happy
2494,neutral
2495,happy
2496,happy
2497,angry
2498,neutral
2499,happy
2500,happy
2501,happy
2502,happy
2503,neutral
2504,neutral
2505,neutral
2506,neutral
2507,happy
2508,neutral
2509,happy
2510,happy
2511,neutral
2512,fear
2513,neutral
2514,happy
2515,neutral
2516,happy
2517,happy
2518,neutral
2519,happy
2520,happy
2521,neutral
2522,happy
2523,happy
2524,happy
2525,neutral
2526,happy
2527,angry
2528,happy
2529,happy
2530,neutral
2531,happy
2532,neutral
2533,happy
2534,happy
2535,neutral
2536,surprise
2537,happy
2538,neutral
2539,happy
2540,happy
2541,happy
2542,happy
2543,happy
2544,happy
2545,happy
2546,surprise
2547,angry
2548,happy
2549,happy
2550,neutral
2551,happy
2552,happy
2553,neutral
2554,happy
2555,happy
2556,happy
2557,happy
2558,happy
2559,neutral
2560,happy
2561,happy
2562,happy
2563,happy
2564,happy
2565,happy
2566,happy
2567,happy
2568,happy
2569,happy
2570,neutral
2571,neutral
2572,neutral
2573,neutral
2574,happy
2575,happy
2576,happy
2577,happy
2578,happy
2579,neutral
2580,happy
2581,happy
2582,sad
2583,neutral
2584,neutral
2585,angry
2586,happy
2587,angry
2588,neutral
2589,neutral
2590,angry
2591,happy
2592,neutral
2593,neutral
2594,happy
2595,neutral
2596,happy
2597,sad
2598,neutral
2599,happy
2600,neutral
2601,happy
2602,happy
2603,happy
2604,neutral
2605,happy
2606,neutral
2607,happy
2608,happy
2609,happy
2610,sad
2611,angry
2612,happy
2613,neutral
2614,happy
2615,happy
2616,happy
2617,happy
2618,neutral
2619,happy
2620,neutral
2621,neutral
2622,happy
2623,happy
2624,neutral
2625,neutral
2626,neutral
2627,neutral
2628,happy
2629,happy
2630,neutral
2631,happy
2632,happy
2633,happy
2634,neutral
2635,happy
2636,happy
2637,happy
2638,neutral
2639,happy
2640,neutral
2641,neutral
2642,happy
2643,surprise
2644,happy
2645,happy
2646,happy
2647,sad
2648,neutral
2649,angry
2650,happy
2651,neutral
2652,happy
2653,surprise
2654,neutral
2655,neutral
2656,neutral
2657,neutral
2658,happy
2659,neutral
2660,happy
2661,happy
2662,neutral
2663,happy
2664,happy
2665,happy
2666,happy
2667,happy
2668,neutral
2669,happy
2670,happy
2671,happy
2672,happy
2673,neutral
2674,happy
2675,happy
2676,neutral
2677,neutral
2678,happy
2679,sad
2680,neutral
2681,surprise
2682,happy
2683,happy
2684,happy
2685,happy
2686,happy
2687,happy
2688,happy
2689,happy
2690,happy
2691,happy
2692,happy
2693,happy
2694,neutral
2695,happy
2696,happy
2697,happy
2698,neutral
2699,happy
2700,happy
2701,happy
2702,neutral
2703,happy
2704,neutral
2705,happy
2706,happy
2707,happy
2708,happy
2709,happy
2710,happy
2711,neutral
2712,happy
2713,happy
2714,happy
2715,happy
2716,happy
2717,happy
2718,happy
2719,happy
2720,neutral
2721,happy
2722,happy
2723,happy
2724,happy
2725,happy
2726,happy
2727,happy
2728,neutral
2729,neutral
2730,happy
2731,happy
2732,neutral
2733,happy
2734,happy
2735,happy
2736,neutral
2737,happy
2738,happy
2739,happy
2740,happy
2741,happy
2742,happy
2743,sad
2744,happy
2745,happy
2746,happy
2747,neutral
2748,neutral
2749,happy
2750,happy
2751,happy
2752,happy
2753,neutral
2754,happy
2755,happy
2756,happy
2757,happy
2758,happy
2759,happy
2760,happy
2761,happy
2762,happy
2763,happy
2764,happy
2765,happy
2766,neutral
2767,neutral
2768,happy
2769,happy
2770,happy
2771,happy
2772,angry
2773,happy
2774,happy
2775,sad
2776,neutral
2777,happy
2778,happy
2779,neutral
2780,sad
2781,surprise
2782,happy
2783,happy
2784,neutral
2785,happy
2786,happy
2787,sad
2788,happy
2789,neutral
2790,happy
2791,happy
2792,neutral
2793,happy
2794,angry
2795,happy
2796,happy
2797,neutral
2798,happy
2799,neutral
2800,sad
2801,neutral
2802,neutral
2803,angry
2804,neutral
2805,happy
2806,neutral
2807,happy
2808,happy
2809,happy
2810,neutral
2811,sad
2812,happy
2813,happy
2814,neutral
2815,happy
2816,happy
2817,happy
2818,happy
2819,happy
2820,neutral
2821,neutral
2822,happy
2823,happy
2824,happy
2825,sad
2826,happy
2827,happy
2828,neutral
2829,angry
2830,neutral
2831,happy
2832,happy
2833,neutral
2834,happy
2835,happy
2836,happy
2837,happy
2838,angry
2839,neutral
2840,happy
2841,happy
2842,happy
2843,happy
2844,neutral
2845,neutral
2846,neutral
2847,happy
2848,happy
2849,happy
2850,neutral
2851,happy
2852,neutral
2853,happy
2854,neutral
2855,neutral
2856,sad
2857,happy
2858,happy
2859,happy
2860,happy
2861,neutral
2862,happy
2863,happy
2864,happy
2865,neutral
2866,happy
2867,happy
2868,neutral
2869,neutral
2870,happy
2871,happy
2872,happy
2873,happy
2874,happy
2875,happy
2876,neutral
2877,happy
2878,neutral
2879,angry
2880,happy
2881,happy
2882,happy
2883,angry
2884,happy
2885,neutral
2886,happy
2887,neutral
2888,neutral
2889,happy
2890,happy
2891,happy
2892,neutral
2893,happy
2894,happy
2895,neutral
2896,happy
2897,angry
2898,happy
2899,neutral
2900,happy
2901,happy
2902,happy
2903,sad
2904,neutral
2905,happy
2906,happy
2907,neutral
2908,happy
2909,happy
2910,neutral
2911,happy
2912,happy
2913,happy
2914,neutral
2915,happy
2916,angry
2917,sad
2918,neutral
2919,angry
2920,happy
2921,happy
2922,happy
2923,happy
2924,happy
2925,angry
2926,happy
2927,happy
2928,happy
2929,happy
2930,neutral
2931,neutral
2932,happy
2933,happy
2934,happy
2935,happy
2936,happy
2937,sad
2938,happy
2939,neutral
2940,happy
2941,happy
2942,sad
2943,neutral
2944,happy
2945,neutral
2946,neutral
2947,happy
2948,happy
2949,neutral
2950,happy
2951,neutral
2952,happy
2953,sad
2954,happy
2955,neutral
2956,neutral
2957,happy
2958,neutral
2959,happy
2960,happy
2961,neutral
2962,happy
2963,neutral
2964,neutral
2965,neutral
2966,happy
2967,happy
2968,happy
2969,happy
2970,neutral
2971,happy
2972,sad
2973,angry
2974,happy
2975,happy
2976,neutral
2977,happy
2978,angry
2979,neutral
2980,happy
2981,neutral
2982,neutral
2983,happy
2984,happy
2985,happy
2986,happy
2987,angry
2988,neutral
2989,surprise
2990,happy
2991,happy
2992,happy
2993,happy
2994,happy
2995,happy
2996,happy
2997,neutral
2998,happy
2999,neutral
3000,happy
3001,angry
3002,happy
3003,neutral
3004,happy
3005,angry
3006,happy
3007,happy
3008,angry
3009,happy
3010,happy
3011,happy
3012,happy
3013,fear
3014,happy
3015,happy
3016,sad
3017,happy
3018,surprise
3019,happy
3020,neutral
3021,surprise
3022,neutral
3023,happy
3024,neutral
3025,happy
3026,happy
3027,happy
3028,neutral
3029,neutral
3030,happy
3031,happy
3032,neutral
3033,happy
3034,happy
3035,angry
3036,happy
3037,happy
3038,angry
3039,happy
3040,happy
3041,happy
3042,neutral
3043,neutral
3044,happy
3045,neutral
3046,neutral
3047,surprise
3048,happy
3049,happy
3050,sad
3051,happy
3052,happy
3053,happy
3054,neutral
3055,angry
3056,angry
3057,happy
3058,angry
3059,happy
3060,neutral
3061,neutral
3062,happy
3063,happy
3064,neutral
3065,happy
3066,neutral
3067,neutral
3068,happy
3069,happy
3070,happy
3071,angry
3072,neutral
3073,happy
3074,happy
3075,happy
3076,happy
3077,happy
3078,happy
3079,happy
3080,happy
3081,happy
3082,neutral
3083,neutral
3084,happy
3085,happy
3086,happy
3087,neutral
3088,happy
3089,neutral
3090,happy
3091,neutral
3092,neutral
3093,neutral
3094,happy
3095,neutral
3096,happy
3097,happy
3098,neutral
3099,happy
3100,happy
3101,happy
3102,sad
3103,happy
3104,fear
3105,happy
3106,neutral
3107,neutral
3108,happy
3109,angry
3110,happy
3111,happy
3112,happy
3113,happy
3114,neutral
3115,neutral
3116,happy
3117,neutral
3118,happy
3119,happy
3120,angry
3121,happy
3122,happy
3123,happy
3124,angry
3125,happy
3126,happy
3127,happy
3128,happy
3129,surprise
3130,happy
3131,happy
3132,happy
3133,happy
3134,happy
3135,neutral
3136,neutral
3137,happy
3138,happy
3139,neutral
3140,happy
3141,surprise
3142,happy
3143,happy
3144,happy
3145,neutral
3146,happy
3147,neutral
3148,happy
3149,neutral
3150,happy
3151,surprise
3152,neutral
3153,surprise
3154,neutral
3155,neutral
3156,happy
3157,neutral
3158,happy
3159,happy
3160,fear
3161,angry
3162,happy
3163,neutral
3164,happy
3165,neutral
3166,happy
3167,happy
3168,happy
3169,neutral
3170,happy
3171,happy
3172,happy
3173,happy
3174,happy
3175,happy
3176,happy
3177,angry
3178,neutral
3179,happy
3180,happy
3181,neutral
3182,happy
3183,angry
3184,neutral
3185,happy
3186,happy
3187,neutral
3188,neutral
3189,happy
3190,happy
3191,happy
3192,neutral
3193,happy
3194,happy
3195,neutral
3196,happy
3197,happy
3198,happy
3199,happy
3200,happy
3201,happy
3202,happy
3203,neutral
3204,neutral
3205,neutral
3206,happy
3207,neutral
3208,neutral
3209,happy
3210,happy
3211,happy
3212,neutral
3213,happy
3214,sad
3215,neutral
3216,neutral
3217,neutral
3218,happy
3219,neutral
3220,happy
3221,neutral
3222,sad
3223,happy
3224,happy
3225,happy
3226,happy
3227,happy
3228,happy
3229,neutral
3230,neutral
3231,happy
3232,happy
3233,neutral
3234,angry
3235,neutral
3236,sad
3237,happy
3238,happy
3239,neutral
3240,happy
3241,happy
3242,neutral
3243,sad
3244,happy
3245,happy
3246,happy
3247,neutral
3248,angry
3249,happy
3250,happy
3251,neutral
3252,neutral
3253,happy
3254,happy
3255,neutral
3256,happy
3257,neutral
3258,happy
3259,happy
3260,happy
3261,happy
3262,happy
3263,happy
3264,neutral
3265,happy
3266,happy
3267,neutral
3268,neutral
3269,happy
3270,happy
3271,happy
3272,happy
3273,happy
3274,happy
3275,happy
3276,happy
3277,happy
3278,happy
3279,happy
3280,sad
3281,happy
3282,happy
3283,neutral
3284,neutral
3285,happy
3286,happy
3287,happy
3288,angry
3289,happy
3290,neutral
3291,neutral
3292,happy
3293,neutral
3294,happy
3295,fear
3296,neutral
3297,happy
3298,happy
3299,neutral
3300,happy
3301,angry
3302,neutral
3303,angry
3304,neutral
3305,happy
3306,happy
3307,happy
3308,fear
3309,happy
3310,happy
3311,happy
3312,happy
3313,happy
3314,happy
3315,happy
3316,happy
3317,surprise
3318,neutral
3319,neutral
3320,happy
3321,neutral
3322,happy
3323,happy
3324,neutral
3325,neutral
3326,happy
3327,happy
3328,happy
3329,fear
3330,happy
3331,happy
3332,neutral
3333,happy
3334,happy
3335,sad
3336,neutral
3337,neutral
3338,neutral
3339,happy
3340,happy
3341,happy
3342,happy
3343,happy
3344,neutral
3345,neutral
3346,happy
3347,happy
3348,happy
3349,neutral
3350,neutral
3351,sad
3352,happy
3353,neutral
3354,neutral
3355,neutral
3356,happy
3357,fear
3358,surprise
3359,fear
3360,happy
3361,neutral
3362,happy
3363,neutral
3364,neutral
3365,neutral
3366,neutral
3367,happy
3368,happy
3369,happy
3370,happy
3371,neutral
3372,happy
3373,angry
3374,happy
3375,neutral
3376,neutral
3377,happy
3378,happy
3379,happy
3380,happy
3381,neutral
3382,neutral
3383,neutral
3384,happy
3385,happy
3386,happy
3387,happy
3388,happy
3389,happy
3390,neutral
3391,neutral
3392,happy
3393,angry
3394,happy
3395,surprise
3396,happy
3397,happy
3398,neutral
3399,happy
3400,happy
3401,happy
3402,neutral
3403,neutral
3404,fear
3405,happy
3406,happy
3407,angry
3408,happy
3409,happy
3410,happy
3411,happy
3412,happy
3413,surprise
3414,neutral
3415,happy
3416,happy
3417,happy
3418,happy
3419,happy
3420,neutral
3421,neutral
3422,neutral
3423,happy
3424,happy
3425,happy
3426,neutral
3427,happy
3428,happy
3429,happy
3430,angry
3431,happy
3432,happy
3433,neutral
3434,happy
3435,happy
3436,happy
3437,happy
3438,happy
3439,happy
3440,happy
3441,angry
3442,happy
3443,neutral
3444,happy
3445,neutral
3446,angry
3447,happy
3448,happy
3449,happy
3450,happy
3451,happy
3452,happy
3453,neutral
3454,happy
3455,happy
3456,happy
3457,happy
3458,happy
3459,happy
3460,happy
3461,neutral
3462,happy
3463,happy
3464,happy
3465,happy
3466,happy
3467,neutral
3468,happy
3469,happy
3470,neutral
3471,sad
3472,neutral
3473,happy
3474,surprise
3475,angry
3476,happy
3477,happy
3478,happy
3479,neutral
3480,sad
3481,neutral
3482,happy
3483,angry
3484,neutral
3485,happy
3486,happy
3487,happy
3488,happy
3489,happy
3490,happy
3491,neutral
3492,neutral
3493,happy
3494,happy
3495,happy
3496,happy
3497,happy
3498,neutral
3499,angry
3500,happy
3501,neutral
3502,happy
3503,happy
3504,happy
3505,happy
3506,happy
3507,happy
3508,neutral
3509,neutral
3510,neutral
3511,neutral
3512,happy
3513,neutral
3514,happy
3515,happy
3516,happy
3517,neutral
3518,happy
3519,neutral
3520,happy
3521,happy
3522,neutral
3523,happy
3524,neutral
3525,neutral
3526,surprise
3527,happy
3528,neutral
3529,happy
3530,happy
3531,happy
3532,happy
3533,neutral
3534,neutral
3535,neutral
3536,fear
3537,happy
3538,neutral
3539,happy
3540,happy
3541,happy
3542,happy
3543,neutral
3544,happy
3545,happy
3546,happy
3547,neutral
3548,happy
3549,happy
3550,happy
3551,happy
3552,happy
3553,angry
3554,happy
3555,surprise
3556,neutral
3557,neutral
3558,happy
3559,happy
3560,happy
3561,happy
3562,happy
3563,angry
3564,neutral
3565,happy
3566,happy
3567,happy
3568,happy
3569,neutral
3570,happy
3571,happy
3572,happy
3573,happy
3574,happy
3575,neutral
3576,happy
3577,happy
3578,neutral
3579,neutral
3580,happy
3581,happy
3582,happy
3583,neutral
3584,happy
3585,neutral
3586,surprise
3587,happy
3588,neutral
3589,angry
3590,happy
3591,happy
3592,happy
3593,neutral
3594,neutral
3595,happy
3596,happy
3597,angry
3598,happy
3599,fear
3600,happy
3601,happy
3602,neutral
3603,neutral
3604,happy
3605,happy
3606,happy
3607,happy
3608,happy
3609,happy
3610,happy
3611,happy
3612,neutral
3613,neutral
3614,neutral
3615,neutral
3616,neutral
3617,neutral
3618,happy
3619,happy
3620,happy
3621,happy
3622,happy
3623,happy
3624,neutral
3625,neutral
3626,happy
3627,neutral
3628,neutral
3629,neutral
3630,happy
3631,neutral
3632,surprise
3633,happy
3634,happy
3635,happy
3636,happy
3637,surprise
3638,happy
3639,happy
3640,happy
3641,happy
3642,neutral
3643,neutral
3644,happy
3645,happy
3646,happy
3647,happy
3648,neutral
3649,happy
3650,neutral
3651,happy
3652,neutral
3653,happy
3654,happy
3655,happy
3656,happy
3657,neutral
3658,fear
3659,happy
3660,neutral
3661,angry
3662,neutral
3663,neutral
3664,happy
3665,neutral
3666,happy
3667,happy
3668,sad
3669,happy
3670,happy
3671,sad
3672,happy
3673,neutral
3674,happy
3675,happy
3676,happy
3677,happy
3678,surprise
3679,happy
3680,happy
3681,happy
3682,happy
3683,happy
